,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,Blomberg esa toen i' [[Doichland]].,Blomberg esa toen i Doichland,5,0,42.29090909090909,0,0-0
3,Levuka es a taun i' [[Fiijii]].,Levuka es a taun i Fiijii,6,17,42.285714285714285,1,17-1
4,"Ushuaia ([[Spanish]]: ""Ushuaia"") esa citii i' [[Aajentiina]].",Ushuaia esa citii i Aajentiina,5,17,42.285714285714285,1,17-1
7,I' es on t' [[North Ailen]].,I es on t North_Ailen,5,17,42.285714285714285,1,17-1
5,Hispanyola esa ailen in [[North Merika]].,Hispanyola esa ailen in North_Merika,5,17,42.285714285714285,1,17-1
6,[[Ches]] an [[Minecraft]] ar geiims.,Ches an Minecraft ar geiims,5,17,42.285714285714285,1,17-1
0,Kamerun esa kuntrii i' [[Afreka]].,Kamerun esa kuntrii i Afreka,5,17,42.285714285714285,1,17-1
1,T' [[kapitel citii]] es [[Kingston]].,T kapitel_citii es Kingston,4,17,42.285714285714285,1,17-1
2,T' Hawayiian (Hawayiian: ʻŌlelo Hawaiʻi) esa laenghwij tal'n i' [[Hawayii]] (Yunitid Staits).,T Hawayiian esa laenghwij taln i Hawayii,7,17,42.285714285714285,0,17-0
27,T' kapitel citii es [[Sukhumi]] (Sukhum).,T kapitel citii es Sukhumi,5,24,42.076648841354725,4,24-4
11,Buuten esa kuntrii i' [[Asya]].,Buuten esa kuntrii i Asya,5,24,42.076648841354725,2,24-2
10,Ets t' paat o' t' [[Yunitid Kingdum]].,Ets t paat o t Yunitid_Kingdum,6,24,42.076648841354725,1,24-1
9, esa [[ailen]] kuntrii i' t' [[Pesifik Oshen]].,esa ailen kuntrii i t Pesifik Oshen,7,24,42.076648841354725,2,24-2
8,[[It]] wos edaptedi an 1980.,It wos edaptedi an,4,24,42.076648841354725,1,24-1
7,T' [[kapitel citii]] es Ottawa.,T kapitel_citii es Ottawa,4,24,42.076648841354725,4,24-4
6,T' kapitel citii es [[Juuno]].,T kapitel citii es Juuno,5,24,42.076648841354725,4,24-4
5,Suriname esa kuntrii i' [[Sowth Merika]].,Suriname esa kuntrii i Sowth_Merika,5,24,42.076648841354725,2,24-2
4,Luciano Huck (born 3 septemba 1971) es a [[Bresel]]yan television presenter.,Luciano Huck es a Breselyan television presenter,7,24,42.076648841354725,0,24-0
3,Maryna Bekh-Romanchuk (18 [[Juulai]] 1995) esa athlete.,Maryna BekhRomanchuk esa athlete,4,24,42.076648841354725,1,24-1
2,"Abaza ([[Rushan]]: Абаза) esa citii i' [[Rusha]], i' Khakassia.",Abaza esa citii i Rusha i Khakassia,7,24,42.076648841354725,5,24-5
1,"Hii lan orn [[Norfuk Ailen]], giiw its niem.",Hii lan orn Norfuk_Ailen giiw its niem,7,24,42.076648841354725,1,24-1
0,Medl Eist es region i' [[Asya]].,Medl Eist es region i Asya,6,24,42.076648841354725,1,24-1
28,Human enetomii es [[enetomii]] o' humans.,Human enetomii es enetomii o humans,6,24,42.076648841354725,1,24-1
13,Espen Olsen es a' famous persun from [[Norwaii]].,Espen Olsen es a famous persun from Norwaii,8,24,42.076648841354725,3,24-3
17,Es kapitel a' [[Funafuti]].,Es kapitel a Funafuti,4,24,42.076648841354725,4,24-4
31,Es kapitel a' [[Ulan Bator]].,Es kapitel a Ulan_Bator,4,24,42.076648841354725,4,24-4
30, esa studeh a' [[laenghwij]]es.,esa studeh a laenghwijes,4,24,42.076648841354725,1,24-1
29,"""Ko e Iki he Lagi"" — [[Anthem o' Niue]].",Ko e Iki he Lagi — Anthem_o_Niue,7,24,42.076648841354725,1,24-1
12,Tbilisi esa T' kapitel citii [[Jorja]].,Tbilisi esa T kapitel citii Jorja,6,24,42.076648841354725,4,24-4
33,"Somalia (, ) esa kuntrii i' [[Afreka]].",Somalia esa kuntrii i Afreka,5,24,42.076648841354725,2,24-2
14,T' kapitel es [[Tegeraan]].,T kapitel es Tegeraan,4,24,42.076648841354725,4,24-4
15,Polis esa toen i' [[Siipris]].,Polis esa toen i Siipris,5,24,42.076648841354725,1,24-1
16,Es kapitel citii a' [[Ankara]].,Es kapitel citii a Ankara,5,24,42.076648841354725,4,24-4
32, es a' kuntrii a' [[Afreka]].,es a kuntrii a Afreka,5,24,42.076648841354725,2,24-2
18,"Taylor Lautner (barn [[Febyuweri]] 11, 1992) es wun Merikan akter.",Taylor Lautner es wun Merikan akter,6,24,42.076648841354725,1,24-1
20,Honduras esa kuntrii i' [[Sentril Merika]].,Honduras esa kuntrii i Sentril_Merika,5,24,42.076648841354725,2,24-2
21,Angela Merkel (17 [[Juulai]] 1954) esa chancellor a' [[Doichland]].,Angela Merkel esa chancellor a Doichland,6,24,42.076648841354725,5,24-5
22,Liik [[Hiibruu]] an [[Erabek]].,Liik Hiibruu an Erabek,4,24,42.076648841354725,1,24-1
23,Cairo () es t' kapitel a' [[Ejiipt]].,Cairo es t kapitel a Ejiipt,6,24,42.076648841354725,4,24-4
24,Es kapitel s' [[Apya]].,Es kapitel s Apya,4,24,42.076648841354725,4,24-4
25,Italii esa kuntrii i' [[Urup]].,Italii esa kuntrii i Urup,5,24,42.076648841354725,2,24-2
26,Edelaid esa citii i' [[Ostrielya]].,Edelaid esa citii i Ostrielya,5,24,42.076648841354725,5,24-5
19,Medlin esa t' sekan biges citii a' [[Kolombiya]].,Medlin esa t sekan biges citii a Kolombiya,8,24,42.076648841354725,5,24-5
3,T' [[kapitel citii]] a' Niue es [[Alofi]].,T kapitel_citii a Niue es Alofi,6,12,42.044444444444444,1,12-1
0,T' kapitel citii es [[Edelaid]].,T kapitel citii es Edelaid,5,12,42.044444444444444,1,12-1
1,Friiport esa citii i' [[Bahaamas]].,Friiport esa citii i Bahaamas,5,12,42.044444444444444,3,12-3
2,Wiehs a' get araun: Norufuk [[Ailen]] transport.,Wiehs a get araun Norufuk Ailen transport,7,12,42.044444444444444,0,12-0
7,Hannover esa citii i' [[Doichland]].,Hannover esa citii i Doichland,5,12,42.044444444444444,3,12-3
4,T' kapitel citii es [[Bisau]].,T kapitel citii es Bisau,5,12,42.044444444444444,1,12-1
5, esa kuntrii i' [[Asya]].,esa kuntrii i Asya,4,12,42.044444444444444,3,12-3
6,"Lília Cabral Bertolli Figueiredo (barn [[Juulai]] 13, 1957) esa Breselyan aktress.",Lília Cabral Bertolli Figueiredo esa Breselyan aktress,7,12,42.044444444444444,2,12-2
8,Maethamatiks es wun [[saiens]].,Maethamatiks es wun saiens,4,12,42.044444444444444,1,12-1
9,Daarwin esa citii i' [[Ostrielya]].,Daarwin esa citii i Ostrielya,5,12,42.044444444444444,3,12-3
0,Et es simis t' [[Hiibruu]] an [[Auramaik]].,Et es simis t Hiibruu an Auramaik,7,1,41.55555555555556,1,1-1
9,Johannesburg es t' largest citii i' [[Sowth Afreka]].,Johannesburg es t largest citii i Sowth_Afreka,7,1,41.55555555555556,2,1-2
7,Es kapitel citii a' [[Oslo]].,Es kapitel citii a Oslo,5,1,41.55555555555556,1,1-1
2,Tansaania esa kuntrii i' [[Afreka]].,Tansaania esa kuntrii i Afreka,5,1,41.55555555555556,0,1-0
3,T' kapitel citii es [[Mogadisho]].,T kapitel citii es Mogadisho,5,1,41.55555555555556,1,1-1
4,Marlta esa letl kuntrii i' [[Urup]].,Marlta esa letl kuntrii i Urup,6,1,41.55555555555556,0,1-0
5,Dem esa kuntrii i' [[Pesifik Oshen]].,Dem esa kuntrii i Pesifik_Oshen,5,1,41.55555555555556,0,1-0
6,"Waals ([[Inglish]]: ""Wales"", Welsh: ""Cymru"") esa kuntrii i' t' [[Yunitid Kingdum]].",Waals esa kuntrii i t Yunitid_Kingdum,6,1,41.55555555555556,0,1-0
1,Ets part o' [[French Poliinesya]].,Ets part o French_Poliinesya,4,1,41.55555555555556,1,1-1
8,Tiemsoen a' [[Pinsk]] es ([[Minsk]] [[Tiem]]).,Tiemsoen a Pinsk es,4,1,41.55555555555556,1,1-1
0,"Niijir ([[French]]: ""Niger"") esa kuntrii i' [[Afreka]].",Niijir esa kuntrii i Afreka,5,9,41.333333333333336,1,9-1
1,Burundi esa letl kuntrii i' [[Afreka]].,Burundi esa letl kuntrii i Afreka,6,9,41.333333333333336,1,9-1
2,[[Kaempaala]] et t' kapitel.,Kaempaala et t kapitel,4,9,41.333333333333336,2,9-2
3,Wanwaatuu esa [[ailen]] kuntrii i' [[Pesifik Oshen]].,Wanwaatuu esa ailen kuntrii i Pesifik Oshen,7,9,41.333333333333336,1,9-1
4,Larnaka esa kuurort citii i' [[Siipris]].,Larnaka esa kuurort citii i Siipris,6,9,41.333333333333336,2,9-2
5,T' offishul laenghwijs ar Cantonese an [[Inglish]].,T offishul laenghwijs ar Cantonese an Inglish,7,9,41.333333333333336,0,9-0
6,Hii wos barn in t' [[Hannover]].,Hii wos barn in t Hannover,6,9,41.333333333333336,2,9-2
8,[[Baku]] es t' kapitel.,Baku es t kapitel,4,9,41.333333333333336,2,9-2
7, esa ailen kuntrii i' [[Asya]] a' [[Urup]].,esa ailen kuntrii i Asya a Urup,7,9,41.333333333333336,1,9-1
3,Dem Lyrics i' [[Niuean]].,Dem Lyrics i Niuean,4,13,40.5,2,13-2
4,T' kapitel wos [[Berlin]].,T kapitel wos Berlin,4,13,40.5,2,13-2
1,I' es selebratid i' [[Nyuu Ziilan]] an [[Ostrielya]].,I es selebratid i Nyuu_Ziilan an Ostrielya,7,13,40.5,0,13-0
2,Maaori (Te reo Māori) esa laenghwij mien spoken i' [[Nyuu Ziilan]].,Maaori esa laenghwij mien spoken i Nyuu_Ziilan,7,13,40.5,1,13-1
7,"Wikkapedya ([[Inglish]]: ""Wikipedia"") es t' frii online ensiiklopedya.",Wikkapedya es t frii online ensiiklopedya,6,13,40.5,3,13-3
6,Et es spoken most i' [[Urup]].,Et es spoken most i Urup,6,13,40.5,2,13-2
5,Deir esa 3 kuntriis i' [[Ostrielya]]:,Deir esa kuntriis i Ostrielya,5,13,40.5,2,13-2
0,T' tarpan es a [[hoss]] breed.,T tarpan es a hoss breed,6,13,40.5,2,13-2
