,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
13,"15 septanm 2020, [[Cardi B]] ak Offset lanse pwosedi divòs.",septanm Cardi_B ak Offset lanse pwosedi divòs,7,0,46.31769115442279,3,0-3
14,Ponpye se yon [[ekspè]] pou [[etenn]] dife.,Ponpye se yon ekspè pou etenn dife,7,0,46.31769115442279,0,0-0
15,Augustin Louis Cauchy se yon [[matematisyen]] [[franse]].,Augustin Louis Cauchy se yon matematisyen franse,7,0,46.31769115442279,1,0-1
17,Toussaint mouri 7 avril 1803 nan prizon nan [[Frans]].,Toussaint mouri avril nan prizon nan Frans,7,0,46.31769115442279,4,0-4
32,Resò se yon objè [[metalik]] byen [[elastik]].,Resò se yon objè metalik byen elastik,7,0,46.31769115442279,0,0-0
18,Oshkosh se yon vil nan eta [[Nebraska]] .,Oshkosh se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
19,Winnemucca se yon vil nan eta [[Nevada]] .,Winnemucca se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
20,Chappell se yon vil nan eta [[Nebraska]] .,Chappell se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
21,  Navarre se yon [[kominote otonòm]] nan peyi [[Espay]].,Navarre se yon kominote_otonòm nan peyi Espay,7,0,46.31769115442279,0,0-0
22,"Queen se yon gwoup rock, raga [[Wayòm Ini]].",Queen se yon gwoup rock raga Wayòm_Ini,7,0,46.31769115442279,0,0-0
23,Ekalaka se yon vil nan eta [[Montana]] .,Ekalaka se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
24,Lech Aleksander Kaczynski te prezidan peyi [[Polòy]] (2005-2010).,Lech Aleksander Kaczynski te prezidan peyi Polòy,7,0,46.31769115442279,3,0-3
25,Clearwater se yon vil nan eta [[Nebraska]] .,Clearwater se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
26,Edogawa se yon vil nan eta [[Tokyo]].,Edogawa se yon vil nan eta Tokyo,7,0,46.31769115442279,5,0-5
27,Sheridan se yon vil nan eta [[Montana]] .,Sheridan se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
28,Choteau se yon vil nan eta [[Montana]] .,Choteau se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
29,Denton se yon vil nan eta [[Montana]] .,Denton se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
30,Pierre Leroy se yon pèsonalite [[ayisyen]]    Referans.,Pierre Leroy se yon pèsonalite ayisyen Referans,7,0,46.31769115442279,0,0-0
31,Odell se yon vil nan eta [[Nebraska]] .,Odell se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
66,Irving Stoy Reed se yon [[matematisyen]] [[ameriken]].,Irving Stoy Reed se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
60,"Sou 4 mas, [[Joseph Jouthe]] te nonmen Premye Minis.",Sou mas Joseph_Jouthe te nonmen Premye Minis,7,0,46.31769115442279,3,0-3
68,Milligan se yon vil nan eta [[Nebraska]] .,Milligan se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
107,"Non syantifik li se ""Erythrina corallodendron [[L.]] """,Non syantifik li se Erythrina corallodendron L,7,0,46.31769115442279,7,0-7
85,  Old Colorado City se yon vil [[Etazini]].,Old Colorado City se yon vil Etazini,7,0,46.31769115442279,0,0-0
86,George David Birkhoff se yon [[matematisyen]] [[ameriken]].,George David Birkhoff se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
87,"Non syantifik li se ""Gnaphalium viscosum [[L.]] """,Non syantifik li se Gnaphalium viscosum L,7,0,46.31769115442279,7,0-7
88,Terrytown se yon vil nan eta [[Nebraska]] .,Terrytown se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
89,Yo pale [[angle]] ak [[franse]] lòt bò.,Yo pale angle ak franse lòt bò,7,0,46.31769115442279,3,0-3
1,Tòbèk se yon [[vil]] nan [[peyi]] [[Ayiti]].,Tòbèk se yon vil nan peyi Ayiti,7,0,46.31769115442279,5,0-5
115,Jean Victor Généus se yon politisyen [[ayisyen]].,Jean Victor Généus se yon politisyen ayisyen,7,0,46.31769115442279,0,0-0
114,Denyè an se [[Catherine Deneuve]] nan prezidan lane 2018.,Denyè an se Catherine_Deneuve nan prezidan lane,7,0,46.31769115442279,4,0-4
113,Minatare se yon vil nan eta [[Nebraska]] .,Minatare se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
112,Ryegate se yon vil nan eta [[Montana]] .,Ryegate se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
111,"Ledain se yon [[atis]], yon [[pent]] [[ayisyen]].",Ledain se yon atis yon pent ayisyen,7,0,46.31769115442279,2,0-2
110,Bennington se yon vil nan eta [[Nebraska]] .,Bennington se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
109,Glasgow se yon vil nan eta [[Montana]] .,Glasgow se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
108,"""'Cienfuegos"" se yon pwovens nan peyi [[Kiba]].",Cienfuegos se yon pwovens nan peyi Kiba,7,0,46.31769115442279,0,0-0
106,"Non syantifik li se ""Canna indica [[L.]]""",Non syantifik li se Canna indica L,7,0,46.31769115442279,7,0-7
83,Kòniyon se yon [[vil]] nan [[peyi]] [[Ayiti]].,Kòniyon se yon vil nan peyi Ayiti,7,0,46.31769115442279,5,0-5
105,Li te marye avèk [[Anna Karina]] ant 1968 ak 1974.,Li te marye avèk Anna_Karina ant ak,7,0,46.31769115442279,3,0-3
104,Avan (Havana) se yon pwovens nan peyi [[Kiba]].,Avan se yon pwovens nan peyi Kiba,7,0,46.31769115442279,0,0-0
103,[[Aimé Césaire]] demisyone nan Pati Kominis franse a.,Aimé_Césaire demisyone nan Pati Kominis franse a,7,0,46.31769115442279,3,0-3
102,Israel Nathan Herstein se yon [[matematisyen]] [[ameriken]].,Israel Nathan Herstein se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
101,Minden se yon vil nan eta [[Nevada]] .,Minden se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
100,Frank Nelson Cole se yon [[matematisyen]] [[ameriken]].,Frank Nelson Cole se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
99,[[Aimé Césaire]] te majistra Fòd Fwans pandan 56 lane (1945-2001).,Aimé_Césaire te majistra Fòd Fwans pandan lane,7,0,46.31769115442279,3,0-3
98,Roca se yon vil nan eta [[Nebraska]] .,Roca se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
97,"Li kontribye nan jounal, enkliyan ""[[La Poesia]] Sorprendida"".",Li kontribye nan jounal enkliyan La_Poesia Sorprendida,7,0,46.31769115442279,4,0-4
96,"Non syantifik li se ""Pluchea odorata ([[L.]]) Cass. """,Non syantifik li se Pluchea odorata Cass,7,0,46.31769115442279,7,0-7
95,Èlenki answit [[Eindhoven]] bat pou tit la.,Èlenki answit Eindhoven bat pou tit la,7,0,46.31769115442279,3,0-3
94,Ismay se yon vil nan eta [[Montana]] .,Ismay se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
93,[[Komin]] sa a se nan [[awondisman]] Valyè.,Komin sa a se nan awondisman Valyè,7,0,46.31769115442279,4,0-4
92,Li se yon pati administratif nan [[Prostějov]].,Li se yon pati administratif nan Prostějov,7,0,46.31769115442279,0,0-0
84,Mereng se mizik lokal Repiblik dominikèn (peyi panyòl) [[Konpa]].,Mereng se mizik lokal Repiblik dominikèn Konpa,7,0,46.31769115442279,3,0-3
0,Glenbrook se yon vil nan eta [[Nevada]] .,Glenbrook se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
73,Hartington se yon vil nan eta [[Nebraska]] .,Hartington se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
82,"Meressier se yon [[atis]], yon [[pent]] [[ayisyen]].",Meressier se yon atis yon pent ayisyen,7,0,46.31769115442279,2,0-2
69,"Thialy se yon [[atis]], yon [[pent]] [[ayisyen]].",Thialy se yon atis yon pent ayisyen,7,0,46.31769115442279,2,0-2
70,Konvansyon nasyonal deside [[abolisyon esklavaj]] jeneral sou 4 fevriye 1794.,Konvansyon nasyonal deside abolisyon_esklavaj jeneral sou fevriye,7,0,46.31769115442279,3,0-3
71,Leon Cantave mouri sou 16 fevriye 1967 nan [[Pari]].,Leon Cantave mouri sou fevriye nan Pari,7,0,46.31769115442279,4,0-4
72,[[Sonja Saurin]] se yon aktris ak sikanalis fransèz.,Sonja_Saurin se yon aktris ak sikanalis fransèz,7,0,46.31769115442279,0,0-0
74,Talmage se yon vil nan eta [[Nebraska]] .,Talmage se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
75,"Li memorize 394 dat komemoratif nan [[Curitiba]], [[Brezil]].",Li memorize dat komemoratif nan Curitiba Brezil,7,0,46.31769115442279,4,0-4
76,  Worms se yon vil nan eta [[Nebraska]] .,Worms se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
77," se yon [[fizisyen]] Soviet/[[ris]], nan peyi [[Risi]]n .",se yon fizisyen Sovietris nan peyi Risin,7,0,46.31769115442279,0,0-0
78,Satin (senbòl : ) se sizyèm [[planèt]] nan [[sistèm solè]].,Satin se sizyèm planèt nan sistèm solè,7,0,46.31769115442279,4,0-4
79," se yon chantè, mizisyen rege, raga [[angle]]",se yon chantè mizisyen rege raga angle,7,0,46.31769115442279,0,0-0
81,"[[Wòl]] kre sa, sé pou anplifye nòt.",Wòl kre sa sé pou anplifye nòt,7,0,46.31769115442279,3,0-3
80,Dominique de Grammont se yon [[atlèt]] [[ayisyen]],Dominique de Grammont se yon atlèt ayisyen,7,0,46.31769115442279,0,0-0
6,"Non syantifik li se "" Hyptis americana [[Briq]]. """,Non syantifik li se Hyptis americana Briq,7,7,44.02614379084967,1,7-1
7,Sen Maren se [[kapital]] [[peyi]] Sen Maren.,Sen Maren se kapital peyi Sen Maren,7,7,44.02614379084967,2,7-2
2,[[Fò]] w gason pou w konpe djanm.,Fò w gason pou w konpe djanm,7,7,44.02614379084967,0,7-0
1,[[Kote]] yon moso soti nan yon bagay.,Kote yon moso soti nan yon bagay,7,7,44.02614379084967,0,7-0
0,"Lincoln se kapital [[Nebraska]], Ozetazini, avèk abitan.",Lincoln se kapital Nebraska Ozetazini avèk abitan,7,7,44.02614379084967,2,7-2
16,Indianola se yon vil nan eta [[Nebraska]] .,Indianola se yon vil nan eta Nebraska,7,7,44.02614379084967,3,7-3
15,Malabo se [[kapital]] peyi a [[Gine ekwatoryal]].,Malabo se kapital peyi a Gine ekwatoryal,7,7,44.02614379084967,2,7-2
14,Louis-Joseph Janvier se yon jounalis [[ayisyen]]    Referans.,LouisJoseph Janvier se yon jounalis ayisyen Referans,7,7,44.02614379084967,0,7-0
13,Hardin se yon vil nan eta [[Montana]] .,Hardin se yon vil nan eta Montana,7,7,44.02614379084967,3,7-3
5,[[Komin]] sa a se nan [[awondisman]] Aken.,Komin sa a se nan awondisman Aken,7,7,44.02614379084967,0,7-0
17,"Alex Désert se yon aktè, atis [[ayisyen]]",Alex Désert se yon aktè atis ayisyen,7,7,44.02614379084967,0,7-0
12,Elba se yon vil nan eta [[Nebraska]] .,Elba se yon vil nan eta Nebraska,7,7,44.02614379084967,3,7-3
11,"Non syantifik li se ""Acacia scleroxyla [[Tuss]].""",Non syantifik li se Acacia scleroxyla Tuss,7,7,44.02614379084967,1,7-1
10,"Non syantifik li se ""Hæmatoxylum campechianum [[L.]]""",Non syantifik li se Hæmatoxylum campechianum L,7,7,44.02614379084967,1,7-1
9,Siméus marye ak yon [[papa]] twa (3) pitit.,Siméus marye ak yon papa twa pitit,7,7,44.02614379084967,0,7-0
8,Lewellen se yon vil nan eta [[Nebraska]] .,Lewellen se yon vil nan eta Nebraska,7,7,44.02614379084967,3,7-3
4,Franse yo vin rele zile a [[Sen Domeng]].,Franse yo vin rele zile a Sen_Domeng,7,7,44.02614379084967,0,7-0
3,"Non syantifik li se ""Pithecellobium unguis-cati ([[L.]]) [[Benth]].""",Non syantifik li se Pithecellobium unguiscati Benth,7,7,44.02614379084967,1,7-1
1,[[Ivann Deweare Lindor]] se yon pwofese lang ki vivan.,Ivann_Deweare_Lindor se yon pwofese lang ki vivan,7,9,42.934065934065934,0,9-0
2,Bradshaw se yon vil nan eta [[Nebraska]] .,Bradshaw se yon vil nan eta Nebraska,7,9,42.934065934065934,1,9-1
0,Gad se yon moun ki [[gade]] bagay.,Gad se yon moun ki gade bagay,7,9,42.934065934065934,0,9-0
13,Wilcox se yon vil nan eta [[Nebraska]] .,Wilcox se yon vil nan eta Nebraska,7,9,42.934065934065934,1,9-1
12,Henry Zakka (ki fèt [[29 jiyè]] 1956) se yon aktè ak reyalizatè.,Henry Zakka se yon aktè ak reyalizatè,7,9,42.934065934065934,0,9-0
11,"Friday's, ak [[Burger King]] nan Etazini ak Kanada.",Fridays ak Burger_King nan Etazini ak Kanada,7,9,42.934065934065934,0,9-0
10,Elle est également Sociétaire à la [[Société des Poètes français]].,Elle est également Sociétaire à la Société_des_Poètes_français,7,9,42.934065934065934,4,9-4
9,An 1999 li te imigre nan peyi [[Izrayèl]].,An li te imigre nan peyi Izrayèl,7,9,42.934065934065934,0,9-0
8,"Premye woman li rele ""[[Nan]] [[Savann]] Dezole"".",Premye woman li rele Nan Savann Dezole,7,9,42.934065934065934,0,9-0
6,[[Ayewopò Tan Son Nhat]] pral sèvi pasaje domestik sòti nan 2020.,Ayewopò_Tan_Son_Nhat pral sèvi pasaje domestik sòti nan,7,9,42.934065934065934,2,9-2
5,"Non syantifik li se ""Cassia fistula [[L.]] """,Non syantifik li se Cassia fistula L,7,9,42.934065934065934,0,9-0
4,"Guilliume se yon [[atis]], yon [[pent]] [[ayisyen]].",Guilliume se yon atis yon pent ayisyen,7,9,42.934065934065934,0,9-0
3,Louis-Auguste Boisrond-Canal fèt [[1e mas]] 1847 nan vil Okay.,LouisAuguste BoisrondCanal fèt e_mas nan vil Okay,7,9,42.934065934065934,0,9-0
7,[[Alessandra Lemoine]] te yon prezantatris televizyon nan [[Ayiti]].,Alessandra_Lemoine te yon prezantatris televizyon nan Ayiti,7,9,42.934065934065934,3,9-3
