,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
6,La ciudad es [[Puerto Princesa]].,La ciudad es Puerto_Princesa,4,44,38.6693657219973,3,44-3
5,llamado comunmente [[Seki Kowa]] o [[Seki Takakazu]].,llamado comunmente Seki_Kowa o Seki Takakazu,6,44,38.6693657219973,3,44-3
28,[[Orden]] del templo solar.,Orden del templo solar,4,44,38.6693657219973,3,44-3
3,El capitolio en [[Panamá]].,El capitolio en Panamá,4,44,38.6693657219973,3,44-3
9,"El campus principa ay en la [[Toronto]], Canadá.",El campus principa ay en la Toronto Canadá,8,44,38.6693657219973,3,44-3
2,"Lisa Gerrard (nasi April 12, [[1961]])(Melbourne 12 de abril de [[1961]]) compositora y cantante [[australia]]na.",Lisa Gerrard compositora y cantante australiana,6,44,38.6693657219973,3,44-3
29,– zamboangueño ([[paso]]) Ya mirá yo con José.,zamboangueño Ya mirá yo con José,6,44,38.6693657219973,3,44-3
34,"Llegaron desde [[Marruecos]], [[Egipto]], Pakistán y Bangla Desh.",Llegaron desde Marruecos Egipto Pakistán y Bangla Desh,8,44,38.6693657219973,5,44-5
31,15.603 maga estudiantes ([[2013]]) Maga Administración.,maga estudiantes Maga Administración,4,44,38.6693657219973,3,44-3
33,Bahía (en portugués Bahia) es una de las 27 unidades federativas de [[Brasil]].,Bahía es una de las unidades federativas de Brasil,9,44,38.6693657219973,3,44-3
36,[[La]] historia de [[Egipto(año]] 2.200 a.C.).,La historia de Egipto,4,44,38.6693657219973,3,44-3
30,Momoko Kōchi (nacido [[7 de marso]] de 1932 - muerto 5 de noviembre de 1998) fue una actriz de [[Japón]].,Momoko Kōchi fue una actriz de Japón,7,44,38.6693657219973,3,44-3
16,"Tu [[Querida]] Abuela, Mammu Chit",Tu Querida Abuela Mammu Chit,5,44,38.6693657219973,3,44-3
10,Título: [[ROMEO]] [[Y]] JULIETA.,Título ROMEO Y JULIETA,4,44,38.6693657219973,3,44-3
11,En enero de [[1995]] consigue ganar otro American Music Award.,En enero de consigue ganar otro American Music Award,9,44,38.6693657219973,3,44-3
38,[[Nini Gogichaishvili]] es un georgiano modelo.,Nini_Gogichaishvili es un georgiano modelo,5,44,38.6693657219973,4,44-4
24,[[Fin]] de la ceremonia.,Fin de la ceremonia,4,44,38.6693657219973,3,44-3
25,«[[Pascua]] trágica» en [[Copiapó]].,« Pascua trágica » en Copiapó,6,44,38.6693657219973,3,44-3
26,"[[Para]] el artículo en sí, utiliza el formato .",Para el artículo en sí utiliza el formato,8,44,38.6693657219973,3,44-3
27,[[Tamuna Nikoladze]] es un georgiano actriz,Tamuna_Nikoladze es un georgiano actriz,5,44,38.6693657219973,4,44-4
23,Si [[Levan Ioseliani]] amo un politico de [[Georgia]].,Si Levan_Ioseliani amo un politico de Georgia,7,44,38.6693657219973,3,44-3
22,[[Davit Kirkitadze]] es un georgiano politico.,Davit_Kirkitadze es un georgiano politico,5,44,38.6693657219973,4,44-4
21,Arara es la ciudad del estado del [[Paraíba]].,Arara es la ciudad del estado del Paraíba,8,44,38.6693657219973,3,44-3
20,Bani es un migay sa 27 na [[barangay]].,Bani es un migay sa na barangay,7,44,38.6693657219973,2,44-2
19,El Milagro del [[Nuestra Señora]] la [[Virgen del Pilar]].,El Milagro del Nuestra_Señora la Virgen del Pilar,8,44,38.6693657219973,3,44-3
18,Su capital ay [[Atlanta]].,Su capital ay Atlanta,4,44,38.6693657219973,3,44-3
17,"Para mi, mas alegre el [[Pascua]] antes.",Para mi mas alegre el Pascua antes,7,44,38.6693657219973,3,44-3
1,Manda vene el de [[Uste]] Reino.,Manda vene el de Uste Reino,6,44,38.6693657219973,3,44-3
15,[[Angelina Jolie]] es un americano actriz,Angelina_Jolie es un americano actriz,5,44,38.6693657219973,3,44-3
14,En 1986 ingresó en la CEE actual [[Unión Europea]].,En ingresó en la CEE actual Unión_Europea,7,44,38.6693657219973,3,44-3
13,[[Lena Belkina]] (ta nacida el 1987) es un cantante.,Lena_Belkina es un cantante,4,44,38.6693657219973,3,44-3
12,Rosales es un migay sa 37 na [[barangay]],Rosales es un migay sa na barangay,7,44,38.6693657219973,2,44-2
37,[[La]] esperanza de vida es de 72 años.,La esperanza de vida es de años,7,44,38.6693657219973,3,44-3
0,Ya llama sila tamen este lugar [[Tetuan]].,Ya llama sila tamen este lugar Tetuan,7,44,38.6693657219973,3,44-3
0,Marcia Karen Wallace (ta nacida el 1 de November de 1942 – 25 de October de [[2013]]) es una actor es estadounidense.,Marcia Karen Wallace es una actor es estadounidense,8,31,38.523809523809526,1,31-1
6,[[Cher Lloyd]] es un cantante,Cher_Lloyd es un cantante,4,31,38.523809523809526,1,31-1
5,"En [[1960]], Lagos ya termina su carrera de Derecho.",En Lagos ya termina su carrera de Derecho,8,31,38.523809523809526,1,31-1
4,"Barcelona ay una ciudad española, el capital de [[Cataluña]].",Barcelona ay una ciudad española el capital de Cataluña,9,31,38.523809523809526,1,31-1
3,"[[Jaime Lachica Sin]] (31 de agosto, 1928 – 21 de junio, 2005) ay un sacerdote catolico de [[Filipinas]].",Jaime_Lachica_Sin ay un sacerdote catolico de Filipinas,7,31,38.523809523809526,1,31-1
2,"Gloria Macapagal-Arroyo (Nacimiento: [[5 de Abril]], 1947 na San Juan, [[Metro Manila]]), el aca-14 y presentamente Presidenta de Filipinas (electado del año [[2004]]).",Gloria MacapagalArroyo el aca y presentamente Presidenta de Filipinas,9,31,38.523809523809526,0,31-0
1,"Socrates ([[Atenas]], c. 470 - 399 BC), fue un filósofo griego.",Socrates fue un filósofo griego,5,31,38.523809523809526,1,31-1
1,"La Universidad Niccolò Cusano ( italiano ""Università degli Studi Niccolò Cusano"") ay una universidad fundada na [[2006]].",La Universidad Niccolò Cusano ay una universidad fundada na,9,46,38.5,0,46-0
3,Es además el principal aeropuerto de [[España]].,Es además el principal aeropuerto de España,7,46,38.5,2,46-2
0,Lapulapu (Caliph Pulaka) ay considerado el primer heroe de las [[Filipinas]].,Lapulapu ay considerado el primer heroe de las Filipinas,9,46,38.5,2,46-2
2,"Ramón del Fierro Magsaysay (Nacimiento: 31 de Agosto, 1907 na [[Zambales]] y Muerte 17 de Marso, 1957 na [[Cebu]]), el aca-7 Presidente de Filipinas.",Ramón del Fierro Magsaysay el aca Presidente de Filipinas,9,46,38.5,1,46-1
5,[[Cardi B]] es un americano actriz y cantante,Cardi_B es un americano actriz y cantante,7,46,38.5,2,46-2
4,"Dos años después, en [[1995]], publica ""Alevosía"".",Dos años después en publica Alevosía,6,46,38.5,2,46-2
8,Certificaciones de álbumes de [[Mariah Carey]].,Certificaciones de álbumes de Mariah_Carey,5,46,38.5,2,46-2
7,[[O]] antes de duerme el siesta.,O antes de duerme el siesta,6,46,38.5,2,46-2
6,[[La]] markolo nun nomiĝas [[Magelana Markolo]].,La markolo nun nomiĝas Magelana Markolo,6,46,38.5,2,46-2
0,[[Shalva Papuashvili]] es un georgiano politico.,Shalva_Papuashvili es un georgiano politico,5,6,38.38095238095238,0,6-0
1,"Israel (دولة إسرائيل ,מדינת ישראל) es un pais na [[Asia]].",Israel es un pais na Asia,6,6,38.38095238095238,0,6-0
2,"Octave Mirbeau fui un escritor novelista francés (Trévières, [[16 de Febrero]] 1848 -[[Paris]], [[16 de Febrero]] 1917).",Octave Mirbeau fui un escritor novelista francés,7,6,38.38095238095238,0,6-0
3,La capital y el ciudad mas grande es [[Minsk]].,La capital y el ciudad mas grande es Minsk,9,6,38.38095238095238,0,6-0
4,El [[ciudad de Perugia]] amo el cabecera desuyo.,El ciudad_de_Perugia amo el cabecera desuyo,6,6,38.38095238095238,0,6-0
5,"- zamboangueño El ""Padre Nuestro"" na Chavacano de [[Zamboanga]].",zamboangueño El Padre Nuestro na Chavacano de Zamboanga,8,6,38.38095238095238,0,6-0
6,Localizan al [[Basilica Minore del Santo Niño]] y [[la catedral]] metropolitana también allí.,Localizan al Basilica_Minore_del_Santo_Niño y la catedral metropolitana también allí,9,6,38.38095238095238,1,6-1
1,En [[1982]] debutó en directo con el grupo.,En debutó en directo con el grupo,7,20,38.3,1,20-1
2,[[Sandra Roelofs]] es un politico.,Sandra_Roelofs es un politico,4,20,38.3,1,20-1
0,Interlingue es un artificial lenguaje inventada por [[Edgar de Wahl]] na 1922.,Interlingue es un artificial lenguaje inventada por Edgar_de_Wahl na,9,20,38.3,0,20-0
4,[[El San]] Narciso se subdivide político en 24 [[barangay]].,El_San Narciso se subdivide político en barangay,7,20,38.3,1,20-1
3,"El Perú se divide en 24 departamentos, más la [[Provincia Constitucional del Callao]].",El Perú se divide en departamentos más la Provincia_Constitucional_del_Callao,9,20,38.3,2,20-2
2,[[Kalush]] (Калуш) es un ciudad del [[Ucrania]].,Kalush es un ciudad del Ucrania,6,2,38.0,1,2-1
1,Fue ya candidato a gobernador de Michoacán en [[1995]].,Fue ya candidato a gobernador de Michoacán en,8,2,38.0,0,2-0
0,[[Shorena Begashvili]] es un georgiano actriz,Shorena_Begashvili es un georgiano actriz,5,2,38.0,1,2-1
0,Alabat esta dividida en 19 [[barangay]].,Alabat esta dividida en barangay,5,38,37.80952380952381,0,38-0
3,El pascua tradicionalmente ta celebra na aca-[[25 de Diciembre]].,El pascua tradicionalmente ta celebra na aca_de_Diciembre,7,38,37.80952380952381,1,38-1
1,"Fidel Valdez Ramos (Nacimiento: 18 de Marso, 1928 na [[Pangasinan]]), el aca-12 Presidente de Filipinas.",Fidel Valdez Ramos el aca Presidente de Filipinas,8,38,37.80952380952381,0,38-0
2,Los ovinos alcanzan los 43.000.000 y los [[caprino]]s los 69.229.000 cabezas.,Los ovinos alcanzan los y los caprinos los cabezas,9,38,37.80952380952381,0,38-0
4,[[Tamuna Amonashvili]] es un cantante,Tamuna_Amonashvili es un cantante,4,38,37.80952380952381,0,38-0
5,Ciudad de [[Trece Mártires]] tiene 13 maga barangay.,Ciudad de Trece_Mártires tiene maga barangay,6,38,37.80952380952381,0,38-0
6,"Dum ili forlasis Molukojn, tamen, ""[[Trinidado]]"" prenis akvon.",Dum ili forlasis Molukojn tamen Trinidado prenis akvon,8,38,37.80952380952381,2,38-2
0,Su primera exportación está prevista para el año [[2008]].,Su primera exportación está prevista para el año,8,39,37.8,0,39-0
1,"El [[Paraguay]] viven 7,2 millones, es un miembro del [[Mercosur]].",El Paraguay viven millones es un miembro del Mercosur,9,39,37.8,0,39-0
2,Abierto del Canales [[Suez]].,Abierto del Canales Suez,4,39,37.8,0,39-0
3,Su capital ay Harrisburg y su ciudad es [[Philadelphia]].,Su capital ay Harrisburg y su ciudad es Philadelphia,9,39,37.8,0,39-0
4,"Aquel tiempo, si [[[[Sergio Osmeña]]]] el presidente de las [[Filipinas]].",Aquel tiempo si Sergio_Osmeña el presidente de las Filipinas,9,39,37.8,1,39-1
1,"[[Sebastian del Cano]] [[estis]] unu el tiuj, kiuj [[estis]] pardonitaj.",Sebastian_del_Cano estis unu el tiuj kiuj estis pardonitaj,8,23,37.7,0,23-0
2,[[Tako Gachechiladze]] es un cantante,Tako_Gachechiladze es un cantante,4,23,37.7,1,23-1
3,"Gwyneth Kate Paltrow (n. 27 de Setiembre, [[1972]]—) el actór, y el singer.",Gwyneth Kate Paltrow el actór y el singer,8,23,37.7,1,23-1
4,Si [[Zaal Mikeladze]] amo un politico de [[Georgia]].,Si Zaal_Mikeladze amo un politico de Georgia,7,23,37.7,1,23-1
0,"Segun siempre con mi madrina, el es [[Jesus]].",Segun siempre con mi madrina el es Jesus,8,23,37.7,1,23-1
1,"En [[febrero]] de 1998, el sobreviviente, Chuck Humphrey, se suicidó.",En febrero de el sobreviviente Chuck Humphrey se suicidó,9,12,37.5,0,12-0
2,"[[Las Piedras]] se fundó en 1744 , y se declaro ciudad en 1925.",Las_Piedras se fundó en y se declaro ciudad en,9,12,37.5,1,12-1
3,[[Davit Bakradze]] es un georgiano politico.,Davit_Bakradze es un georgiano politico,5,12,37.5,1,12-1
0,Con aquel tiempo de Presidente [[Manuel Quezon]].,Con aquel tiempo de Presidente Manuel_Quezon,6,12,37.5,1,12-1
3,Su capital es la [[Treinta y Tres]] (ciudad).,Su capital es la Treinta_y_Tres,5,7,37.4,2,7-2
1,"Si Huang Xianfan (Nacimiento:13 de Noviembre 1899 na Fusui, Laguna Muerte: 18 de Enero [[1982]] na Guilin) es el historiador de las [[China]].",Si Huang Xianfan es el historiador de las China,9,7,37.4,1,7-1
0,[[La]] Intendencia Municipal es el órgano ejecutivo del departamento.,La Intendencia Municipal es el órgano ejecutivo del departamento,9,7,37.4,0,7-0
4,"(1975) [[La]] guerra chichimeca (Soldiers, Indians, &amp; Silver), [[México]], ed.",La guerra chichimeca México ed,5,7,37.4,2,7-2
2,Arzobispo de [[Manila]] de 1974 a 2003.,Arzobispo de Manila de a,5,7,37.4,2,7-2
0,Si [[Nino Iobashvili]] amo un politico de [[Georgia]].,Si Nino_Iobashvili amo un politico de Georgia,7,29,36.7,0,29-0
1,Los americanos entonces vinieron anexar las [[Filipinas]].,Los americanos entonces vinieron anexar las Filipinas,7,29,36.7,0,29-0
2,"HIMNO [[DE]] [[LA]] CIUDAD [[DE]] ZAMBOANGA<br/> ""Musica por Sñr.",HIMNO DE LA CIUDAD DE ZAMBOANGAbr Musica por Sñr,9,29,36.7,0,29-0
3,El Paris amo el capital del'[[Francia]].,El Paris amo el capital delFrancia,6,29,36.7,0,29-0
4,"José Andrëa, cantor [[Fernando Ponce de León]], flauta Mohamed, violin",José Andrëa cantor Fernando_Ponce_de_León flauta Mohamed violin,7,29,36.7,1,29-1
6,Plataforma petrolera en el [[Mar del Norte]].,Plataforma petrolera en el Mar_del_Norte,5,13,34.642857142857146,1,13-1
0,[[Elene Khoshtaria]] es un georgiano politico.,Elene_Khoshtaria es un georgiano politico,5,13,34.642857142857146,1,13-1
1,Sabes [[tu si]] cosa yo ya mira adentro del Iglesia?,Sabes tu_si cosa yo ya mira adentro del Iglesia,9,13,34.642857142857146,1,13-1
2,"Bad Cat (en [[turco]]: ""Kötü Kedi Şerafettin"") es una pelicula de animacion.",Bad Cat es una pelicula de animacion,7,13,34.642857142857146,1,13-1
3,[[Catalina de Medici]] ballationis es probable el madre de ballet.,Catalina_de_Medici ballationis es probable el madre de ballet,8,13,34.642857142857146,0,13-0
4,"El campus principa ay en la [[Roma]], [[Italia]].",El campus principa ay en la Roma Italia,8,13,34.642857142857146,1,13-1
7,"[[Ama]] sus cultura, sus trabajo.",Ama sus cultura sus trabajo,5,13,34.642857142857146,1,13-1
5,La maga universidad es dirigida por [[las]] autoridad:,La maga universidad es dirigida por las autoridad,8,13,34.642857142857146,1,13-1
